Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features,Number of Results
open webui change logo,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui change port,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui change voice,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui chart,,20,"0.50,0.50,0.50,0.50,1.00,0.50,0.50,0.50,0.50,0.50,0.50,0.50",,0.00,0.33,,
open webui chat controls,,20,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui chatgpt,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.09,,
open webui claude api,,20,"0.11,0.11,0.22,0.22,0.11,0.11,1.00,0.22,0.22,0.22,0.22,0.22",,0.00,0.33,,
open webui code execution,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui config,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui config file,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui connect to openai compatible api vllm,,20,"1.00,0.20,0.20,0.40,0.20,0.40",,0.00,0.00,,
open webui context length,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui copilot,,20,"1.00,0.20,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40",,0.00,0.33,,
open webui could not select device driver with capabilities gpu,,20,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00",,0.00,0.33,,
open webui create account,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui cuda,,20,"1.00,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27",,0.00,0.33,,
open webui custom rag,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00",,0.00,0.33,,
open webui dark mode,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui deepseek api,,20,"1.00,0.40,0.40,0.40,0.40,0.40,0.40,0.00,0.00,0.40,0.40,0.40",,0.00,0.33,,
open webui default model,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui default password,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui default port,,20,"0.00,0.50,0.75,1.00,0.25,1.00,0.50,0.00,0.50,0.50,0.50,0.50",,0.00,0.33,,
open webui default rag template,,20,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00",,0.00,0.00,,
open webui default system prompt,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui default user,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui default username and password,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui delete model,,20,"0.67,0.67,1.00,0.67,0.67,0.67,0.67,0.67,1.00,0.67,0.67,0.67",,0.00,0.33,,
open webui delete user,,20,"1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui demo,,20,"0.00,0.00,0.00,0.50,0.50,1.00,1.00,0.75,0.50,0.50,0.75,0.50",,0.00,0.33,,
open webui disable login,,20,"1.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui discord,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui doc,,20,"1.00,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67",,0.00,0.33,,
open webui docker compose environment variables,,20,"1.00,0.00",,0.00,0.00,,
open webui docker compose example,,20,"0.00,0.22,0.22,0.22,0.22,1.00,0.22,0.22,0.22,0.22,0.22,0.22",,0.00,0.33,,
open webui docker image,,20,"1.00,0.33,0.33,0.33,0.33,0.66,0.66,0.66,0.66,0.66,0.66,0.66",,0.00,0.33,,
open webui docker 安装,,20,"1.00,0.00,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50",,0.00,0.33,,
open webui document upload,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui documents,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui elasticsearch,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui embeddings,,20,"0.50,1.00,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.00,0.50",,0.00,0.00,,
open webui enable web search,,20,"0.50,0.50,0.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui enterprise pricing,,20,"0.00,0.00,0.00,0.00,0.28,0.28,0.71,1.00,0.57,0.28,0.28,0.28",,0.00,0.33,,
open webui environment variable openai_api_base_url,,20,"1.00,0.00",,0.00,0.00,,
open webui examples,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui extensions,,20,"1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui failed to fetch models,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui fastapi,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00",,0.00,0.00,,
open webui file upload,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui fine tuning,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui for deepseek,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui for windows,,20,"0.25,0.25,1.00,0.25,0.25,0.50,0.50,0.50,0.50,0.50,0.50,0.50",,0.00,0.33,,
open webui free,,20,"0.33,1.00",,0.00,0.00,,
open webui gemini api,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui generate image,,20,"0.50,0.50,0.50,1.00,0.50,0.50,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.01,,
open webui get started,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00",,0.00,0.33,,
open webui gguf,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui github copilot,,20,"0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui google drive,,20,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui google drive integration,,20,"0.00,0.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui google pse,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui google search,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui graphrag,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00",,0.00,0.33,,
open webui groq,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.50,0.50,1.00",,0.00,0.00,,
open webui guide,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.04,,
open webui how to add model,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui how to use tools,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.33,,
open webui https,,20,"1.00,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28",,0.00,0.33,,
open webui huggingface,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui icon,,20,"0.50,0.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui image,,20,"0.14,1.00,0.28,0.14,0.71,0.28,0.28,0.28,0.28,0.28,0.28,0.28",,0.00,0.33,,
open webui image generation gemini,,20,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui image upload,,20,"0.50,0.50,0.50,0.50,0.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui import model,,20,"0.00,0.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui install models,,20,"0.28,0.28,1.00,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28",,0.00,0.33,,
open webui installation,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui internet access,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui internet search,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui ios app,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui k8s,,20,"0.50,0.50,1.00,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50",,0.00,0.33,,
open webui keyboard shortcuts,,20,"0.00,0.00,0.25,0.25,1.00,0.25,1.00,0.50,0.50,0.50,0.50,0.50",,0.00,0.33,,
open webui keycloak,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui langgraph,,20,"1.00,0.50,0.50,1.00,0.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui latest version,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui ldap,,20,"0.25,0.49,0.49,1.00,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49",,0.00,0.33,,
open webui ldap authentication,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui litellm,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui llamaindex,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui lm studio,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui load balancing,,20,"0.50,0.50,0.50,0.50,0.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui local ai,,20,1.00,,0.00,0.00,,
open webui login,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui macos,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui markdown,,20,"0.50,0.50,0.50,1.00,0.00,0.50,0.50,0.50,0.50,0.50,0.50,0.50",,0.00,0.33,,
open webui mcp integration,,20,"0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui mcp tools,,20,"0.00,0.00,0.00,0.00,0.44,0.22,0.22,0.22,1.00,0.22,0.22,0.22",,0.00,0.33,,
open webui model,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui model location,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui multiple users,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui n8n,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui n8n integration,,20,"0.00,0.14,0.14,1.00,0.00,0.57,0.42,0.28,0.00",,0.00,0.33,,
open webui n8n pipeline,,20,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00",,0.00,0.05,,
open webui nginx reverse proxy,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui no models,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui no models found,,20,"0.11,1.00,0.22,0.11,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22",,0.00,0.33,,
open webui not connecting to ollama,,20,"1.00,0.20,0.20,0.40,0.20,0.80,0.20,0.40,0.40,0.40,0.40,0.40",,0.00,0.33,,
open webui not finding models,,20,"1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00",,0.00,0.33,,
open webui not seeing ollama models,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui not showing models,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui not showing ollama models,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui nvidia,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui okta,,20,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00",,0.00,0.00,,
open webui ollama model not found,,20,"1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00",,0.00,0.00,,
open webui ollama models,,20,"1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui ollama models not showing,,20,"0.14,0.14,0.14,0.28,1.00,0.14,1.00,0.14,0.14,0.28,0.28,0.28",,0.00,0.33,,
open webui ollama_api_base environment variable,,20,1.00,,0.00,0.00,,
open webui on mac,,20,"1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui on windows,,20,"1.00,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50",,0.00,0.33,,
open webui onedrive,,20,"0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui onedrive integration,,20,"0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui open source,,20,"0.14,0.42,0.28,1.00,0.14,0.14,0.28,0.28,0.28,0.28,0.28,0.28",,0.00,0.33,,
open webui openrouter,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.02,,
open webui pdf,,20,"0.33,0.66,0.33,0.33,1.00,0.33,0.66,0.66,0.66,0.66,0.66,0.66",,0.00,0.33,,
open webui pdf upload,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00",,0.00,0.00,,
open webui permission denied when accessing media devices,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui permission denied when accessing microphone,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui perplexity,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui pipelines github,,20,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui pipelines not detected,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui playwright,,20,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui postgres,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui postgresql,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.02,,
open webui privacy,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui projects,,20,"0.14,0.14,0.71,0.14,0.14,1.00,0.14,0.28,0.28,0.28,0.28,0.28",,0.00,0.33,,
open webui prompts,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui proxy,,20,"1.00,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40,0.40",,0.00,0.33,,
open webui python 3.12,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00",,0.00,0.33,,
open webui qdrant,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui rag example,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00",,0.00,0.33,,
open webui rag template,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.05,,
open webui reasoning,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui reddit,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.33,,
open webui redis,,20,"1.00,1.00,0.33,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66",,0.00,0.33,,
open webui remote access,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui repo,,20,"1.00,0.33,0.33,0.66,0.33,0.33,1.00,0.66,0.66,0.66,0.66,0.66",,0.00,0.33,,
open webui requirements,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui reverse proxy,,20,"0.25,0.25,0.25,1.00,0.50,0.75,0.25,0.25,0.50,0.25,0.25,0.50",,0.00,0.33,,
open webui review,,20,"0.20,0.60,0.20,0.20,0.40,1.00,1.00,0.40,0.40,0.40,0.40,0.40",,0.00,0.33,,
open webui search,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui security,,20,"0.50,1.00,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50",,0.00,0.33,,
open webui set default model,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui settings,,20,"0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui sharepoint,,20,"0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui show thinking,,20,"0.40,0.20,0.20,1.00,0.20,0.60,0.40,0.40,0.40,0.40,0.40,0.40",,0.00,0.33,,
open webui sign up,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui slow,,20,"0.11,0.11,0.22,0.11,0.11,1.00,0.11,0.11,0.22,0.11,0.11,0.22",,0.00,0.33,,
open webui ssl,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.03,,
open webui sso,,20,"0.66,0.66,0.66,0.66,0.66,1.00,0.66,1.00,1.00,0.66,0.00,0.66",,0.00,0.04,,
open webui stable diffusion,,20,"0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.74,0.74,1.00,0.74,0.48",,0.00,0.33,,
open webui stt,,20,"1.00,0.50,0.50,0.50,1.00,0.50,0.50,0.50,0.50,0.50,0.50,0.50",,0.00,0.33,,
open webui supported ai providers,,20,1.00,,0.00,0.00,,
open webui system prompt not working,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui system requirements,,20,"0.33,0.67,0.33,0.33,1.00,0.67,0.67,0.67,0.67,0.67,0.67,0.67",,0.00,0.33,,
open webui systemd service,,20,"0.50,1.00,0.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui temporary chat,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui text to sql,,20,"1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui timeout,,20,"0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00",,0.00,0.00,,
open webui title generation prompt,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00",,0.00,0.33,,
open webui tools github,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui tools server,,20,"0.00,0.00,0.57,1.00,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28",,0.00,0.33,,
open webui tools vs functions,,20,"0.50,0.50,0.50,0.50,1.00,0.50,0.50,0.50,0.50,0.50,0.50,0.50",,0.00,0.33,,
open webui tts,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.03,,
open webui tutorial,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui ubuntu 24.04,,20,"1.00,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28",,0.00,0.33,,
open webui update models,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui upload files,,20,"0.50,1.00,0.50,0.50,1.00,0.50,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui upload gguf,,20,"0.22,1.00,0.11,0.11,0.00,0.33,0.22,0.22,0.22,0.22,0.22,0.22",,0.00,0.33,,
open webui use gpu,,20,"1.00,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50",,0.00,0.33,,
open webui user management,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui username password,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui users,,20,"1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui vector db,,20,"1.00,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28",,0.00,0.05,,
open webui versions,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00",,0.00,0.33,,
open webui vllm,,20,"1.00,0.05,0.11,0.00,0.00,0.00,0.00,0.11,0.11,0.00,0.11,0.00",,0.00,0.33,,
open webui voice chat,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui vs,,20,"1.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00,0.00,1.00,0.00,1.00",,0.00,0.02,,
open webui vs anythingllm,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.02,,
open webui vs gpt4all,,20,"1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00",,0.00,0.00,,
open webui vs sillytavern,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui vscode,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui vulnerability,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui web loader engine,,20,"0.00,0.00,0.00,0.11,0.22,1.00,1.00,0.11,0.11,0.22,0.22,0.22",,0.00,0.33,,
open webui web search api,,20,"0.50,1.00,1.00,0.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui web search not working,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00",,0.00,0.33,,
open webui web search settings,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.44,1.00,0.22,0.22,0.22,0.22",,0.00,0.33,,
open webui webhook,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui webhook url,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui website,,20,"0.00,0.00,0.18,0.18,0.18,0.18,0.18,0.18,1.00,0.18,0.18,0.18",,0.00,0.14,,
open webui what is it,,20,"0.50,0.50,0.50,0.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
open webui whisper,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00",,0.00,0.05,,
open webui with n8n,,20,"0.00,0.00,0.00,0.22,1.00,0.22,0.22,0.22,0.11,0.22,0.22,0.22",,0.00,0.33,,
